target,z_abs_catalogue,line,rest_AA,f,observed_AA_catalogue,metadata_eligible,native_pixels,valid_pixels,valid_fraction,longest_invalid_run_pixels,actual_log_grid_spacing_km_s,native_CNR,sideband_median_flux,core_EW_rest_AA,core_EW_diagonal_error_AA,core_EW_diagonal_SNR,full_EW_rest_AA,full_EW_diagonal_error_AA,core_to_full_EW_ratio,core_low_flux_pixels,core_valid_pixels,core_low_flux_fraction,core_resolved_unsaturated_detection_pixels,core_AOD_integral_cm2,full_window_edge_EW_diagonal_SNR,broader_water_band_warning,strong_sky_feature_warning,reported_instrument_artifact_warning,nearest_nominal_R,nearest_arc_R,median_contributing_extracted_pixels,detected_primary_candidate,detected_strict_candidate,rejections
J133335+164903,1.776,2249,2249.875472,0.00182,6245.654310272,True,384,384,1.0,0,1.2999971813981048,130.6213155961898,1.0022441658378702,0.03255122209497374,0.0009260295607236332,35.15138552330558,0.03113114638353474,0.0014751545173923176,1.0456159144910282,0,154,0.0,32,414370556508744.0,-1.8946076896461117,False,False,False,50571.625,62108.02615775921,11.0,True,True,[]
J133335+164903,1.776,2260,2260.779108,0.00244,6275.922803808,False,384,384,1.0,0,1.2999971813981048,126.52281860967483,0.985211115059151,0.05288760351057215,0.0009512063087928022,55.60056006955318,0.1606585884452876,0.0015283138002825695,0.32919250705718145,0,154,0.0,50,502512320820676.3,40.411382806875494,False,False,False,50571.625,62108.02615775921,22.0,False,False,['conservative_telluric_band']
J133335+164903,1.776,2344,2344.212747,0.114,6507.534585672,True,385,385,1.0,0,1.2999971813981048,145.45300631015925,0.693922296318489,0.5946213399657524,0.0007682814775777663,773.9628733995662,1.5209696286301413,0.0012027705305297496,0.3909488583945605,48,154,0.3116883116883117,21,338383851049574.75,495.87376834871327,True,False,False,50571.625,62108.02615775921,11.0,True,False,[]
J133335+164903,1.776,2374,2374.460064,0.0313,6591.5011376639995,True,385,385,1.0,0,1.2999971813981048,126.79008346599062,0.9975773474769556,0.3836499196998331,0.0009001689814375159,426.19766689490586,0.41104281943732823,0.0015313900790806538,0.9333575519577426,0,154,0.0,66,415037645906689.94,3.4551756328886087,True,False,False,50571.625,62108.02615775921,21.0,True,False,[]
J133335+164903,1.776,2382,2382.763995,0.32,6614.552850119999,True,384,384,1.0,0,1.2999971813981048,125.70232814287263,0.9961677461150416,0.6846315013793168,0.0007980458717470699,857.8848981206205,0.7931447670629101,0.0015043975058256815,0.8631860535556098,60,154,0.38961038961038963,19,156026746408855.88,2.001556357576946,False,False,False,50571.625,62108.02615775921,21.0,True,True,[]
J133335+164903,1.776,2586,2586.649312,0.0691,7180.538490112,False,385,385,1.0,0,1.2999971813981048,109.23950709298556,0.9739167607470767,0.7459108983128591,0.0011827433969125308,630.6616466936171,1.0482608965940683,0.002092762096111634,0.7115698970899492,24,153,0.1568627450980392,104,425064092161643.06,122.40525474667183,True,False,False,50571.625,61902.198563664446,7.0,False,False,['conservative_telluric_band']
J133335+164903,1.776,2600,2600.172114,0.239,7218.077788463999,False,384,384,1.0,0,1.2999971813981048,103.48879264376166,0.9942975876813114,0.7438823256249899,0.0010798063855667701,688.9034326598652,0.8603534425699805,0.0019699049814614865,0.8646241054175628,60,154,0.38961038961038963,19,190474127967229.8,7.486723212082255,True,False,False,50571.625,61902.198563664446,14.0,False,False,['conservative_telluric_band']
J141217+091624,2.019,1608,1608.450852,0.0577,4855.913122188,True,200,200,1.0,0,2.4999895761823456,41.70521418728665,0.9864491457452846,0.1322816783294507,0.002724186054348757,48.558239301710955,0.1588050671207972,0.004490996247575292,0.8329814704768134,1,80,0.0125,18,174821039956198.5,2.680739773439855,False,False,False,47817.7,49081.25453938798,12.0,True,True,[]
J141217+091624,2.019,1611,1611.200369,0.00138,4864.213914011,True,200,200,1.0,0,2.4999895761823456,36.719929169328694,0.9895258362894875,0.006456066085331639,0.0032664569169814505,1.9764736683861495,0.022008847617298752,0.0051992782045113,0.29333957859098586,0,80,0.0,0,217934181470902.62,2.744136125647797,False,False,False,47817.7,49081.25453938798,12.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J141217+091624,2.019,2249,2249.875472,0.00182,6792.374049968001,True,200,200,1.0,0,2.4999895761823456,38.43109532203431,0.9972787282905909,0.02118212229525608,0.0043966340423158895,4.817804277405489,0.02724663951705256,0.006945755548474785,0.7774214608006633,0,80,0.0,5,273553739327529.1,0.39037394367133754,False,False,False,47817.7,46265.63365765287,12.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J141217+091624,2.019,2260,2260.779108,0.00244,6825.292127052001,True,200,200,1.0,0,2.4999895761823456,24.993445020036088,0.9950891917241823,0.03273006540049217,0.006839512502811656,4.785438346232596,0.04628639006019269,0.012590314600472694,0.7071207185941413,0,80,0.0,4,320194591393016.6,-1.2252475359579396,True,False,False,47817.7,48955.94836640384,10.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J141217+091624,2.019,2344,2344.212747,0.114,7077.178283193,True,200,200,1.0,0,2.4999895761823456,23.778374672399664,0.9860110505956268,0.2866906532431917,0.007234306321493429,39.629321804002366,0.3198308687539334,0.011592646017019582,0.8963820608065239,9,80,0.1125,11,120371657535034.38,3.087886213628157,True,False,False,47817.7,48955.94836640384,5.0,True,False,[]
J141217+091624,2.019,2374,2374.460064,0.0313,7168.4949332159995,False,200,200,1.0,0,2.4999895761823456,25.658065770045848,0.9927173137098455,0.2237902728183087,0.006688151107581976,33.460708231399025,0.2843868635025055,0.01092854368886995,0.786921976852623,0,80,0.0,23,220861606457195.06,4.696605175897024,True,False,False,47817.7,48955.94836640384,5.0,False,False,['conservative_telluric_band']
J141217+091624,2.019,2382,2382.763995,0.32,7193.5645009049995,False,200,200,1.0,0,2.4999895761823456,27.203660198904444,0.9404274654519992,0.45255381315734866,0.005822866554392248,77.72010725816526,0.6317209074577896,0.009846781710703467,0.7163825160996233,13,80,0.1625,22,69590450953828.766,24.717176479499646,True,False,False,47817.7,48955.94836640384,5.0,False,False,['conservative_telluric_band']
J141217+091624,2.019,2586,2586.649312,0.0691,7809.0942729280005,True,200,200,1.0,0,2.4999895761823456,19.463969741769976,0.9643628494582941,0.34723309608183683,0.01135298975794657,30.58516773863816,0.40413041333247257,0.01670570683716228,0.8592105039027906,6,80,0.075,16,167516837108554.66,2.2845858600020184,False,False,False,47817.7,48955.94836640384,5.0,True,True,[]
J141217+091624,2.019,2600,2600.172114,0.239,7849.919612166001,True,200,200,1.0,0,2.4999895761823456,20.56934568976608,0.9967180084784166,0.4100148346114413,0.009173583503421292,44.69516568509199,0.3959869987373026,0.023873048727740192,1.0354249910195783,9,80,0.1125,17,61174493857511.39,0.051196055369072124,True,False,False,47817.7,48955.94836640384,5.0,True,False,[]
J214159-441325,2.383,1608,1608.450852,0.0577,5441.389232316,False,200,0,0.0,200,2.4999895761823456,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,False,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'low_catalogue_CNR_proxy', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J214159-441325,2.383,1611,1611.200369,0.00138,5450.690848327,False,200,0,0.0,200,2.4999895761823456,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,False,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'low_catalogue_CNR_proxy', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J214159-441325,2.383,2249,2249.875472,0.00182,7611.328721776001,False,200,200,1.0,0,2.4999895761823456,60.77674035871648,0.504450541497895,0.9252493250183476,0.0026652590114201722,347.1517481242216,2.1175721552657962,0.004508865414624509,0.43693874738460137,6,80,0.075,74,2.102295283005681e+16,164.10037475073636,False,False,False,47817.7,46420.04181677541,3.0,False,False,['conservative_telluric_band']
J214159-441325,2.383,2260,2260.779108,0.00244,7648.215722364001,False,200,200,1.0,0,2.4999895761823456,62.33275700538277,0.7402610783655637,0.4280734059397741,0.0027737814934955455,154.328452671415,1.056925666894656,0.004445978857452158,0.4050175138593169,1,80,0.0125,78,5477581437614927.0,110.43400134602427,False,False,False,47817.7,46420.04181677541,5.0,False,False,['conservative_telluric_band']
J214159-441325,2.383,2344,2344.212747,0.114,7930.471723101,True,200,200,1.0,0,2.4999895761823456,56.96862393072901,0.993416560628249,0.7071852382221444,0.002418676195329897,292.3852475943715,0.7290642737320718,0.004804056704917414,0.9699902514795727,12,80,0.15,54,267833226571764.78,0.7810032050564404,True,False,False,47817.7,46420.04181677541,6.0,True,False,[]
J214159-441325,2.383,2374,2374.460064,0.0313,8032.798396511999,True,200,200,1.0,0,2.4999895761823456,50.03638716699653,0.9840719372531118,0.3577572226469231,0.003206608661647002,111.56871960271236,0.390174047081696,0.005728120915663917,0.9169170151699368,0,80,0.0,59,320913127896793.75,6.273484800116076,True,False,False,47817.7,46420.04181677541,6.0,True,False,[]
J214159-441325,2.383,2382,2382.763995,0.32,8060.890595084999,True,200,200,1.0,0,2.4999895761823456,50.210750053676016,0.9867915021002993,1.0294662488345834,0.002427542960459188,424.0774584025702,1.1129229624559476,0.005421700215716783,0.9250112393788733,30,80,0.375,44,178601379886359.1,4.462643686756102,True,False,False,47817.7,46420.04181677541,6.0,True,False,[]
J214159-441325,2.383,2586,2586.649312,0.0691,8750.634622496,True,200,200,1.0,0,2.4999895761823456,37.64237634127987,0.9893572687657726,0.6650857866105926,0.004380632595571966,151.82414231288766,0.7509079243733787,0.007745704707380726,0.8857088399561059,6,80,0.075,58,291530626262908.1,20.17482389037321,False,False,False,47817.7,44969.83510913605,6.0,True,True,[]
J214159-441325,2.383,2600,2600.172114,0.239,8796.382261662,True,200,200,1.0,0,2.4999895761823456,29.656231110016783,0.9902246075901826,1.0526716419782698,0.006108253382065809,172.3359487785781,1.0879849544763345,0.010749717405474722,0.9675424624644174,26,80,0.325,40,174420997535511.38,0.34988851279141264,True,False,False,47817.7,44969.83510913605,6.0,True,False,[]
J220852-194359,2.076,1608,1608.450852,0.0577,4947.594820752,True,385,385,1.0,0,1.2999971813981048,109.53602579586257,0.9988252709380325,0.02568726507599857,0.0007901178884004267,32.51067398056482,0.026845264918711566,0.0012490829430187908,0.9568639070532751,0,154,0.0,15,22828344377900.02,2.0449215370787575,False,False,False,50571.625,57607.97120155109,45.0,True,True,[]
J220852-194359,2.076,1611,1611.200369,0.00138,4956.052335044,True,385,385,1.0,0,1.2999971813981048,112.75171106695014,0.9977763608375427,0.0029495767754675463,0.0007691125163767644,3.8350393637627915,0.008006998879481187,0.001218363471825752,0.36837482056181625,0,154,0.0,0,94185681358546.28,3.6487667747187373,False,False,False,50571.625,57607.97120155109,40.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J220852-194359,2.076,2249,2249.875472,0.00182,6920.616951872001,False,385,385,1.0,0,1.2999971813981048,63.55399675562613,0.9831080181337168,0.060201465682821934,0.0019206641936792466,31.34408705120873,0.13712896373925165,0.003071427909689962,0.43901349533490225,0,154,0.0,18,859619737354027.9,40.28751526920389,True,False,False,50571.625,53598.521235830296,5.0,False,False,['conservative_telluric_band']
J220852-194359,2.076,2260,2260.779108,0.00244,6954.156536208001,False,384,384,1.0,0,1.2999971813981048,70.2083380369499,0.9152358171718274,0.06598282157749892,0.0017434356424457786,37.84643377196013,1.129995169669423,0.002419811508271936,0.05839212710688136,0,154,0.0,35,668699383051547.2,433.63535789549053,True,False,False,50571.625,53598.521235830296,5.0,False,False,['conservative_telluric_band']
J220852-194359,2.076,2344,2344.212747,0.114,7210.798409772,False,385,385,1.0,0,1.2999971813981048,61.238651159884796,0.9940657764709244,0.08958401122754568,0.0020225202249028232,44.293258541753254,0.12355192066824466,0.003229871283517875,0.7250717815070808,0,153,0.0,21,23044752946987.582,11.017170028363232,True,False,False,50571.625,53598.521235830296,6.0,False,False,['conservative_telluric_band']
J220852-194359,2.076,2374,2374.460064,0.0313,7303.839156864,False,384,384,1.0,0,1.2999971813981048,52.10365226205025,0.9950359701866063,0.05592521468349452,0.0024950874601818523,22.414129995835278,0.06897437633815556,0.003873126365146619,0.8108114585815769,0,154,0.0,28,39447569555382.41,3.8969342825045272,True,False,False,50571.625,53598.521235830296,8.0,False,False,['conservative_telluric_band']
J220852-194359,2.076,2382,2382.763995,0.32,7329.382048619999,False,384,384,1.0,0,1.2999971813981048,64.60287591824343,0.996049992434432,0.13967610418804433,0.0020420773002279833,68.3990288577472,0.15334029590379325,0.003152343646414237,0.9108897525258336,5,154,0.032467532467532464,21,18342964814419.184,2.62616671943001,True,False,False,50571.625,53598.521235830296,7.0,False,False,['conservative_telluric_band']
J220852-194359,2.076,2586,2586.649312,0.0691,7956.533283712,True,385,385,1.0,0,1.2999971813981048,80.94767027969405,0.9801420496211932,0.09033477882979275,0.0016939472202250907,53.32797725409008,0.13828129263243583,0.0027660861068379682,0.6532682556700621,0,154,0.0,22,27876415937221.844,15.730226599655861,True,False,False,50571.625,53610.35438936952,10.0,True,False,[]
J220852-194359,2.076,2600,2600.172114,0.239,7998.129422664,True,384,384,1.0,0,1.2999971813981048,50.969931464653264,0.9977185784869672,0.1290886170009918,0.0026846858292248095,48.083323417498555,0.14006469247894968,0.004657785057049777,0.9216356721762162,3,154,0.01948051948051948,16,18772607955905.586,1.7247967191780051,True,False,False,50571.625,53610.35438936952,4.0,True,False,[]
J224708-601545,2.331,1608,1608.450852,0.0577,5357.749788012,True,250,250,1.0,0,1.9999933287629752,118.1308871979858,0.9811151367199633,0.25379720813158685,0.000819346896379718,309.75550069572375,0.6108210933080694,0.001307413746547542,0.41550170894897936,2,100,0.02,58,303791264693378.3,39.71916282901207,False,False,False,49194.6625,56037.338646700504,8.0,True,True,[]
J224708-601545,2.331,1611,1611.200369,0.00138,5366.908429139,True,250,250,1.0,0,1.9999933287629752,114.3830810025012,0.9933843738157624,0.014969292857438022,0.0009373295147402661,15.97014990143142,0.03240210051140781,0.0014771492457061465,0.46198526086812747,0,100,0.0,5,484555608040457.94,3.559142890146384,False,False,False,49194.6625,56037.338646700504,8.0,True,True,[]
J224708-601545,2.331,2249,2249.875472,0.00182,7494.335197232001,True,250,250,1.0,0,1.9999933287629752,60.317987055599716,0.9880345159880117,0.03055842717071814,0.0024936487975376924,12.254503200648182,0.07828388803981952,0.003955993242043588,0.3903539787800835,0,100,0.0,11,396381943683446.9,4.875854276808497,False,False,False,50571.625,63271.21593205763,6.0,True,True,[]
J224708-601545,2.331,2260,2260.779108,0.00244,7530.655208748,True,250,250,1.0,0,1.9999933287629752,62.53188982961209,0.9820571009388045,0.05883222236562267,0.0023760113895017454,24.760917656190152,0.13250559546857898,0.003936265814134927,0.44399802255576093,0,100,0.0,27,572748919752599.2,6.478369113443673,False,False,False,50571.625,63271.21593205763,3.0,True,True,[]
J224708-601545,2.331,2344,2344.212747,0.114,7808.572660257,True,250,250,1.0,0,1.9999933287629752,56.18430823257423,0.975550512527489,0.6113540389180708,0.0028224851842395594,216.601327911942,1.3551421124440821,0.004215408473521857,0.4511364773510405,13,100,0.13,56,244669387701298.03,34.54441747800307,False,False,False,50571.625,63271.21593205763,3.0,True,True,[]
J224708-601545,2.331,2374,2374.460064,0.0313,7909.326473183999,True,250,250,1.0,0,1.9999933287629752,51.89922230884255,0.9667858383222203,0.31740339271115187,0.0028873179412097017,109.93018405800129,0.7872514557455365,0.004733741558093961,0.40317917533803366,2,100,0.02,57,311766595465342.06,19.338685054600717,True,False,False,50571.625,63271.21593205763,3.0,True,False,[]
J224708-601545,2.331,2382,2382.763995,0.32,7936.986867344999,True,250,250,1.0,0,1.9999933287629752,56.52392580409044,0.941052730189797,0.8698169506202148,0.0023027404391089096,377.73121792085584,1.797903581887046,0.003994816826557519,0.4837951041330432,39,100,0.39,42,156064007541863.97,76.0813007862588,True,False,False,50571.625,63271.21593205763,3.0,True,False,[]
J224708-601545,2.331,2586,2586.649312,0.0691,8616.128858272,False,250,0,0.0,250,1.9999933287629752,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,True,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J224708-601545,2.331,2600,2600.172114,0.239,8661.173311733999,False,250,122,0.488,128,1.9999933287629752,22.35492438449627,0.9961617299163752,0.0634542660565141,0.006723201985513721,9.43810199265723,0.07102725416556965,0.008900153645951541,0.8933791232953708,0,47,0.0,11,5127837584467.014,0.7995318616719451,False,False,False,50571.625,59077.93352796826,2.0,False,False,"['catalogue_coverage_gap', 'native_valid_fraction_below_0p98']"
J225719-100104,1.836,1608,1608.450852,0.0577,4561.566616272,False,200,200,1.0,0,2.4999895761823456,17.052859581927578,0.9341191100195173,0.32935718721556917,0.006625521202684945,49.71038158961736,0.5837508759424904,0.010951857807429502,0.5642084676683493,0,80,0.0,45,389831255009605.5,5.374166714540652,False,False,False,49771.0,51115.221206979724,4.0,False,False,['low_catalogue_CNR_proxy']
J225719-100104,1.836,1611,1611.200369,0.00138,4569.364246484,False,200,200,1.0,0,2.4999895761823456,16.457931456930773,0.9952766800365722,0.004732326999860207,0.00732494988006041,0.6460558880740327,0.025388477786652913,0.011610104930329266,0.1863966418005596,0,80,0.0,1,200089762886473.9,-0.1850419759772456,False,False,False,49771.0,51115.221206979724,2.0,False,False,"['low_catalogue_CNR_proxy', 'core_EW_diagonal_detection_proxy_below_5']"
J225719-100104,1.836,2249,2249.875472,0.00182,6380.646838592002,True,200,200,1.0,0,2.4999895761823456,45.81980630477065,0.9924410112398896,0.03539318383724335,0.0037849284131501347,9.351084082403075,0.06640237653290226,0.005902494728536217,0.5330107999930709,0,80,0.0,6,447047436900992.25,1.7601413044170966,False,False,False,47817.7,46918.33853165733,5.0,True,True,[]
J225719-100104,1.836,2260,2260.779108,0.00244,6411.569550288001,True,200,200,1.0,0,2.4999895761823456,44.08825051804488,0.9917176540876649,0.04790216548078968,0.0038859438504793213,12.327034904243682,0.07785276930109591,0.00608381773386196,0.615291734781172,0,80,0.0,14,452484142002298.7,1.5573702307145887,False,False,False,47817.7,46918.33853165733,5.0,True,True,[]
J225719-100104,1.836,2344,2344.212747,0.114,6648.187350492,True,200,200,1.0,0,2.4999895761823456,53.32393964506829,0.8882001163997536,0.79018286673904,0.002783858015303196,283.844528850003,1.3942371704414225,0.005491824205097476,0.5667492471807104,16,80,0.2,52,334535880607517.6,34.8071141706312,False,False,False,47817.7,46918.33853165733,5.0,True,True,[]
J225719-100104,1.836,2374,2374.460064,0.0313,6733.968741504001,True,200,200,1.0,0,2.4999895761823456,27.709334334542078,0.9618159977095397,0.41597554878337717,0.005977877892027114,69.58582230964888,0.7018159406540819,0.009722885318691834,0.592713166924784,0,80,0.0,50,382440099905447.56,9.042032565517616,False,False,False,47817.7,50296.33407766059,2.0,True,True,[]
J225719-100104,1.836,2382,2382.763995,0.32,6757.51868982,True,200,200,1.0,0,2.4999895761823456,35.61779052098042,0.7694630994280967,1.0935681868987486,0.004351415608677475,251.31320132188353,1.991271578789981,0.007891166456602516,0.549180834270365,35,80,0.4375,36,172504708586562.5,60.43898610659777,False,False,False,47817.7,50296.33407766059,4.0,True,True,[]
J225719-100104,1.836,2586,2586.649312,0.0691,7335.737448832001,False,200,200,1.0,0,2.4999895761823456,27.95237114704986,0.9180791968730685,0.7587162472996926,0.005964048307771228,127.21497347884925,1.2912472600083031,0.011092673034774828,0.5875840133785173,8,80,0.1,55,361015114137881.9,19.079366930270748,True,False,False,47817.7,50296.33407766059,2.0,False,False,['conservative_telluric_band']
J225719-100104,1.836,2600,2600.172114,0.239,7374.088115304001,True,200,200,1.0,0,2.4999895761823456,33.758348742654874,0.8295722514630037,1.0595022269559318,0.007037319683252102,150.5547956670788,1.965897908939862,0.01017414354387317,0.5389406144326605,26,80,0.325,45,172643260978928.38,49.91454044173562,True,False,False,47817.7,50296.33407766059,2.0,True,False,[]
J232128-105122,1.629,1608,1608.450852,0.0577,4228.617289908,False,200,200,1.0,0,2.4999895761823456,12.813167088640236,0.8409908775113496,0.18118598326907184,0.009142506242824061,19.817977527910845,0.5169955706561788,0.014313162055443562,0.35045944985390837,0,80,0.0,17,197650263629288.62,30.241809961907457,False,False,False,59834.35,58558.81512118075,2.0,False,False,"['forest_or_Lyalpha_proximity', 'low_catalogue_CNR_proxy', 'native_CNR_below_15']"
J232128-105122,1.629,1611,1611.200369,0.00138,4235.845770101,False,200,200,1.0,0,2.4999895761823456,12.98878838173979,0.8898686990877518,0.24744277867285513,0.009182007255133488,26.948658588187733,0.6392345136998767,0.0141562215916888,0.38709233210932437,0,80,0.0,38,9185437548201128.0,14.468422025156396,False,False,False,59834.35,58558.81512118075,1.0,False,False,"['forest_or_Lyalpha_proximity', 'low_catalogue_CNR_proxy', 'native_CNR_below_15']"
J232128-105122,1.629,2249,2249.875472,0.00182,5914.922615888,True,200,200,1.0,0,2.4999895761823456,48.28829000269721,0.9987058129160642,0.013180814054115883,0.0034601118645624642,3.8093606709974432,0.01645535473589997,0.005538678786276711,0.8010045523576494,0,80,0.0,6,169613678303489.88,1.0192769525142071,False,False,False,56935.86,54984.57481382163,10.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J232128-105122,1.629,2260,2260.779108,0.00244,5943.588274932001,True,200,200,1.0,0,2.4999895761823456,50.86255455784191,0.9969424708432634,0.0242527694102087,0.003351784761874245,7.235777692552991,0.03074614259663956,0.005290732612042937,0.7888068994014045,0,80,0.0,5,228348998186117.38,0.33214546483609586,False,False,False,56935.86,54984.57481382163,5.0,True,True,[]
J232128-105122,1.629,2344,2344.212747,0.114,6162.935311863,True,200,200,1.0,0,2.4999895761823456,56.70553970716542,0.9918188197231645,0.2045576774547342,0.0029414962354466917,69.54204971935663,0.2422320400920957,0.004835042461179002,0.8444699445084232,5,80,0.0625,25,89652606969392.42,2.5098143598623466,False,False,False,56935.86,54984.57481382163,5.0,True,True,[]
J232128-105122,1.629,2374,2374.460064,0.0313,6242.455508256,True,200,200,1.0,0,2.4999895761823456,52.45338046861848,0.9991658258906022,0.1028271348525979,0.0033030953864063347,31.130537518164328,0.09559576682139674,0.005382662129978543,1.0756452745937135,0,80,0.0,11,110329410895601.78,0.03207480853567268,False,False,False,56935.86,54984.57481382163,5.0,True,True,[]
J232128-105122,1.629,2382,2382.763995,0.32,6264.286542854999,True,200,200,1.0,0,2.4999895761823456,50.60602159149358,0.9998913809145322,0.21135829095701048,0.003342205239361022,63.23917169055091,0.21518766927686314,0.005620006733558741,0.9822044714145505,6,80,0.075,10,36682967625252.62,-0.6733122217496053,False,False,False,56935.86,54984.57481382163,10.0,True,True,[]
J232128-105122,1.629,2586,2586.649312,0.0691,6800.301041248,True,200,200,1.0,0,2.4999895761823456,46.79917408939003,0.9929154848452033,0.16776547748574283,0.003991579082303611,42.0298518522455,0.17749786810042,0.006488661513744751,0.9451689717807144,3,80,0.0375,10,102030530423591.06,0.7844524297954616,False,False,False,56935.86,54925.6411388862,4.0,True,True,[]
J232128-105122,1.629,2600,2600.172114,0.239,6835.852487706,False,0,0,0,0,2.4999895761823456,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,True,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J233156-090802,2.143,1608,1608.450852,0.0577,5055.361027835999,True,200,200,1.0,0,2.4999895761823456,21.176643855538806,0.7208885394428747,0.44973295779348854,0.0053896170565294116,83.44432509330996,1.0735020424300568,0.008602212684322647,0.4189400113067699,6,80,0.075,66,579393364466676.0,43.64939630998385,False,False,False,41103.37333333334,42083.18748039722,6.0,True,True,[]
J233156-090802,2.143,1611,1611.200369,0.00138,5064.002759767,True,200,200,1.0,0,2.4999895761823456,18.65018243918863,0.9199983758345452,0.10721454582913062,0.006635798563675962,16.156992229393133,0.2398565837192388,0.010266483977099353,0.44699438375487455,0,80,0.0,10,3631659614115761.0,8.074183712193573,False,False,False,41103.37333333334,42083.18748039722,7.0,True,True,[]
J233156-090802,2.143,2249,2249.875472,0.00182,7071.358608496,True,200,200,1.0,0,2.4999895761823456,24.11893111494193,0.9881570713808903,0.04593485768738091,0.006966005011738006,6.594146517261871,0.10108560095838773,0.011324433975706292,0.4544154385181938,0,80,0.0,5,593851967660402.9,1.6715255029243095,True,False,False,41103.37333333334,41527.25048881059,10.0,True,False,[]
J233156-090802,2.143,2260,2260.779108,0.00244,7105.628736444,True,200,200,1.0,0,2.4999895761823456,25.55659327921951,0.9899558602532008,0.07670693381937793,0.0065841585228716085,11.650225849350152,0.16185688818913557,0.010484910024934506,0.47391825382027075,0,80,0.0,9,738931221684636.4,2.6681343464162963,True,False,False,41103.37333333334,41527.25048881059,5.0,True,False,[]
J233156-090802,2.143,2344,2344.212747,0.114,7367.860663820999,True,200,200,1.0,0,2.4999895761823456,31.888249798048882,0.5337123844282001,0.9245259932967586,0.005472356074382377,168.94478004176705,2.0183080055049905,0.011454198639724253,0.4580698242166649,15,80,0.1875,60,338126305602919.7,92.40698716458522,True,False,False,41103.37333333334,41527.25048881059,5.0,True,False,[]
J233156-090802,2.143,2374,2374.460064,0.0313,7462.927981151999,True,200,200,1.0,0,2.4999895761823456,26.465104726435502,0.7751162895582097,0.5180834601082412,0.006551845669431835,79.074429748155,1.2822936800734483,0.010541757981743529,0.40402870899166093,0,80,0.0,60,517864320476256.94,38.2716190256654,False,False,False,41103.37333333334,41527.25048881059,5.0,True,True,[]
J233156-090802,2.143,2382,2382.763995,0.32,7489.027236284999,True,200,200,1.0,0,2.4999895761823456,32.678764548274245,0.29119199430760784,1.2401375333308007,0.005296675297391551,234.13508733328055,2.593304762129175,0.009943221889690641,0.47820740216919716,40,80,0.5,40,176006857605261.5,85.60028710056382,False,False,False,41103.37333333334,41527.25048881059,9.0,True,True,[]
J233156-090802,2.143,2586,2586.649312,0.0691,8129.8387876159995,False,200,200,1.0,0,2.4999895761823456,28.053431088250633,0.6346590363442388,0.8940821660859669,0.006610374159178057,135.25439628021576,2.0823332283220752,0.010605327852599959,0.42936555683088723,12,80,0.15,63,410473660779892.75,74.4535898921895,True,False,False,41103.37333333334,39287.80686761189,5.0,False,False,['conservative_telluric_band']
J233156-090802,2.143,2600,2600.172114,0.239,8172.340954302,False,200,200,1.0,0,2.4999895761823456,33.23181366861486,0.31130208112091434,1.3110631174970466,0.0062862699626074735,208.55978589777786,2.805912299462567,0.01073734062096167,0.46725021225651364,36,80,0.45,44,205079850452598.44,95.92412863335355,True,False,False,41103.37333333334,39287.80686761189,5.0,False,False,['conservative_telluric_band']
J234512-433814,2.612,1608,1608.450852,0.0577,5809.724477424,False,200,200,1.0,0,2.4999895761823456,19.358817985282357,1.0031002057380787,0.36888878155323485,0.005384134699295506,68.514032830847,0.3740790947011181,0.009377145318415292,0.9861250916680329,8,80,0.1,33,567047864670806.6,0.20335218964135643,False,False,False,56935.86,59569.254277091626,4.0,False,False,['low_catalogue_CNR_proxy']
J234512-433814,2.612,1611,1611.200369,0.00138,5819.655732828,False,200,200,1.0,0,2.4999895761823456,20.414615224567118,0.9882850842593363,0.026312172826309377,0.005882796347052059,4.472732230394943,0.035810543407686996,0.009342758580402486,0.7347605013070334,0,80,0.0,2,885030319762575.6,1.734375600247968,False,False,False,56935.86,59569.254277091626,4.0,False,False,"['low_catalogue_CNR_proxy', 'core_EW_diagonal_detection_proxy_below_5']"
